uniprot,cid,smiles,resp
Q8NGN6,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGG6,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH81,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGC4,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGC3,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q96KK4,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH19,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGE0,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGE5,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8IXE1,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H207,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q9H209,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
P58181,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q9H208,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8N0Y3,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q15620,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q96RC9,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH05,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
A6NL08,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
A6NCV1,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
A6NIJ9,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
A6NDL8,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
A6NJZ3,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
A6NF89,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGE1,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q9NZP0,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q9NZP2,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q96RD1,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGW1,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
A6NM76,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q6IFH4,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
O95222,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH69,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q9UGF6,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGG3,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGG2,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NG75,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH85,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH73,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8WZ92,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q96RB7,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q6IEU7,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
O95007,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q9NQN1,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGZ6,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGY2,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q96RD0,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGG7,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NG95,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NG99,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGA0,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q6IFN5,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NG98,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q96RA2,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
O60412,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
O76099,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
O14581,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGC5,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
O76100,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGX8,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH79,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8N148,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGN1,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NH40,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGQ2,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGY6,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGB4,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGM8,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGW6,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGY3,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q15622,439570,CC1=CC[C@H](CC1=O)C(=C)C,0
Q8NGS8,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGS7,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q6IF42,5281167,CC/C=C\CCO,0
O95047,5281167,CC/C=C\CCO,0
Q96R48,5281167,CC/C=C\CCO,0
Q8NH92,5281167,CC/C=C\CCO,0
Q8NGQ3,5281167,CC/C=C\CCO,0
Q8NGT7,5281167,CC/C=C\CCO,0
Q96R47,5281167,CC/C=C\CCO,0
Q96R45,5281167,CC/C=C\CCO,0
A4D2G3,5281167,CC/C=C\CCO,0
O43749,5281167,CC/C=C\CCO,0
P47890,5281167,CC/C=C\CCO,0
O60431,5281167,CC/C=C\CCO,0
Q8NGS3,5281167,CC/C=C\CCO,0
Q8NGS2,5281167,CC/C=C\CCO,0
Q8NGS1,5281167,CC/C=C\CCO,0
P47887,5281167,CC/C=C\CCO,0
Q8WZA6,5281167,CC/C=C\CCO,0
Q8NGR8,5281167,CC/C=C\CCO,0
Q8NGA1,5281167,CC/C=C\CCO,0
Q8NGS0,5281167,CC/C=C\CCO,0
Q8NGR9,5281167,CC/C=C\CCO,0
Q8NH06,5281167,CC/C=C\CCO,0
Q15612,5281167,CC/C=C\CCO,0
Q8NGR2,5281167,CC/C=C\CCO,0
Q8NGR3,5281167,CC/C=C\CCO,0
Q8NH94,5281167,CC/C=C\CCO,0
Q8NH93,5281167,CC/C=C\CCO,0
Q8NGR5,5281167,CC/C=C\CCO,0
Q5TZ20,5281167,CC/C=C\CCO,0
Q9GZK4,5281167,CC/C=C\CCO,0
O95918,5281167,CC/C=C\CCO,0
Q9H205,5281167,CC/C=C\CCO,0
A6NM03,5281167,CC/C=C\CCO,0
Q8NGZ0,5281167,CC/C=C\CCO,0
Q8NG84,5281167,CC/C=C\CCO,0
A6NND4,5281167,CC/C=C\CCO,0
Q9GZK3,5281167,CC/C=C\CCO,0
O76000,5281167,CC/C=C\CCO,0
P58173,5281167,CC/C=C\CCO,0
Q8NHA4,5281167,CC/C=C\CCO,0
Q8NGT9,5281167,CC/C=C\CCO,0
Q5JQS5,5281167,CC/C=C\CCO,0
O95371,5281167,CC/C=C\CCO,0
Q9H210,5281167,CC/C=C\CCO,0
Q8NGH3,5281167,CC/C=C\CCO,0
Q13607,5281167,CC/C=C\CCO,0
O95006,5281167,CC/C=C\CCO,0
Q8NGZ5,5281167,CC/C=C\CCO,0
Q8NGZ4,5281167,CC/C=C\CCO,0
Q8N628,5281167,CC/C=C\CCO,0
P30953,5281167,CC/C=C\CCO,0
P58170,5281167,CC/C=C\CCO,0
Q8NGJ9,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H2C8,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9UKL2,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
A6NMU1,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGK2,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGF0,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H346,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGJ4,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGH9,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q96RD3,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q6IFG1,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGJ2,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGK6,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H2C5,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q96RD2,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGJ8,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH64,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9Y5P1,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9Y5P0,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H339,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H340,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGF3,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8TCB6,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H255,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
A6NGY5,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGJ6,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGJ7,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGZ2,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGT0,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGV5,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGS4,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGZ3,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
,10890,CCCCCOC(=O)CCC,0
Q8NG92,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGT2,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q96R54,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH61,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGK1,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGJ5,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H341,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH59,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH67,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H344,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGK0,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H343,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9H342,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGK4,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q15619,5281167,CC/C=C\CCO,0
P47884,5281167,CC/C=C\CCO,0
P34982,5281167,CC/C=C\CCO,0
Q8NGR6,5281167,CC/C=C\CCO,0
Q6IF63,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGH5,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH54,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGK3,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGH7,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGK5,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH53,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGI0,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH56,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGF1,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGH8,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q9Y585,5281167,CC/C=C\CCO,0
Q8NH60,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGI3,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NH76,16724,CC1=CC[C@@H](CC1=O)C(=C)C,0
Q8NGF1,5281167,CC/C=C\CCO,0
Q6IF63,5281167,CC/C=C\CCO,0
Q8NGH5,5281167,CC/C=C\CCO,0
Q8NH54,5281167,CC/C=C\CCO,0
Q8NGH8,5281167,CC/C=C\CCO,0
Q8NGI3,5281167,CC/C=C\CCO,0
Q8NH76,5281167,CC/C=C\CCO,0
Q9Y585,31244,COC1=CC=C(C=C1)C=O,0
Q8NGR6,31244,COC1=CC=C(C=C1)C=O,0
Q15619,31244,COC1=CC=C(C=C1)C=O,0
P34982,31244,COC1=CC=C(C=C1)C=O,0
P47884,31244,COC1=CC=C(C=C1)C=O,0
P58170,31244,COC1=CC=C(C=C1)C=O,0
P30953,31244,COC1=CC=C(C=C1)C=O,0
Q8NH56,5281167,CC/C=C\CCO,0
Q8NGJ4,5281167,CC/C=C\CCO,0
Q8NGH9,5281167,CC/C=C\CCO,0
Q96RD3,5281167,CC/C=C\CCO,0
Q6IFG1,5281167,CC/C=C\CCO,0
Q8NGJ2,5281167,CC/C=C\CCO,0
Q8NGK6,5281167,CC/C=C\CCO,0
P47887,31244,COC1=CC=C(C=C1)C=O,0
Q8NH67,5281167,CC/C=C\CCO,0
Q8NGK4,5281167,CC/C=C\CCO,0
Q8NGK3,5281167,CC/C=C\CCO,0
Q8NGH7,5281167,CC/C=C\CCO,0
Q8NGK5,5281167,CC/C=C\CCO,0
Q8NH53,5281167,CC/C=C\CCO,0
Q8NGI0,5281167,CC/C=C\CCO,0
Q8NH60,5281167,CC/C=C\CCO,0
Q8WZA6,31244,COC1=CC=C(C=C1)C=O,0
P47890,31244,COC1=CC=C(C=C1)C=O,0
Q8NGS0,31244,COC1=CC=C(C=C1)C=O,0
Q8NGR9,31244,COC1=CC=C(C=C1)C=O,0
Q8NH06,31244,COC1=CC=C(C=C1)C=O,0
Q15612,31244,COC1=CC=C(C=C1)C=O,0
Q8NH92,31244,COC1=CC=C(C=C1)C=O,0
O60431,31244,COC1=CC=C(C=C1)C=O,0
Q8NGS3,31244,COC1=CC=C(C=C1)C=O,0
Q8NGS2,31244,COC1=CC=C(C=C1)C=O,0
Q8NGS1,31244,COC1=CC=C(C=C1)C=O,0
Q8NGR3,31244,COC1=CC=C(C=C1)C=O,0
O43749,31244,COC1=CC=C(C=C1)C=O,0
Q8NH94,31244,COC1=CC=C(C=C1)C=O,0
Q8NH93,31244,COC1=CC=C(C=C1)C=O,0
Q8NGR5,31244,COC1=CC=C(C=C1)C=O,0
Q8NGR2,31244,COC1=CC=C(C=C1)C=O,0
Q8NGR8,31244,COC1=CC=C(C=C1)C=O,0
Q8NGA1,31244,COC1=CC=C(C=C1)C=O,0
Q9H346,5281167,CC/C=C\CCO,0
Q8NH59,5281167,CC/C=C\CCO,0
Q8NGK1,5281167,CC/C=C\CCO,0
Q9H343,5281167,CC/C=C\CCO,0
Q9H344,5281167,CC/C=C\CCO,0
Q9H342,5281167,CC/C=C\CCO,0
Q8NGJ5,5281167,CC/C=C\CCO,0
Q9H341,5281167,CC/C=C\CCO,0
Q8NGK0,5281167,CC/C=C\CCO,0
Q9H2C8,5281167,CC/C=C\CCO,0
Q9UKL2,5281167,CC/C=C\CCO,0
A6NMU1,5281167,CC/C=C\CCO,0
Q9H2C5,5281167,CC/C=C\CCO,0
Q96RD2,5281167,CC/C=C\CCO,0
Q8NGK2,5281167,CC/C=C\CCO,0
Q8NGF0,5281167,CC/C=C\CCO,0
Q8NGJ8,5281167,CC/C=C\CCO,0
Q8NGJ9,5281167,CC/C=C\CCO,0
Q8NGQ3,31244,COC1=CC=C(C=C1)C=O,0
A6NM03,31244,COC1=CC=C(C=C1)C=O,0
Q8NGZ0,31244,COC1=CC=C(C=C1)C=O,0
Q8NG84,31244,COC1=CC=C(C=C1)C=O,0
Q8NHA4,31244,COC1=CC=C(C=C1)C=O,0
Q9H205,31244,COC1=CC=C(C=C1)C=O,0
Q5JQS5,31244,COC1=CC=C(C=C1)C=O,0
O95371,31244,COC1=CC=C(C=C1)C=O,0
Q8N628,31244,COC1=CC=C(C=C1)C=O,0
P58173,31244,COC1=CC=C(C=C1)C=O,0
O76000,31244,COC1=CC=C(C=C1)C=O,0
A6NND4,31244,COC1=CC=C(C=C1)C=O,0
Q9GZK3,31244,COC1=CC=C(C=C1)C=O,0
Q6IF42,31244,COC1=CC=C(C=C1)C=O,0
O95047,31244,COC1=CC=C(C=C1)C=O,0
Q96R48,31244,COC1=CC=C(C=C1)C=O,0
Q8NGT7,31244,COC1=CC=C(C=C1)C=O,0
Q96R47,31244,COC1=CC=C(C=C1)C=O,0
A4D2G3,31244,COC1=CC=C(C=C1)C=O,0
Q8NGT9,31244,COC1=CC=C(C=C1)C=O,0
Q96R45,31244,COC1=CC=C(C=C1)C=O,0
Q8NGY1,5281167,CC/C=C\CCO,0
Q9GZK7,5281167,CC/C=C\CCO,0
Q8NGC1,5281167,CC/C=C\CCO,0
Q8NGY0,5281167,CC/C=C\CCO,0
Q8NGX3,5281167,CC/C=C\CCO,0
Q8NGI7,5281167,CC/C=C\CCO,0
Q8NGF6,5281167,CC/C=C\CCO,0
Q8NGX0,5281167,CC/C=C\CCO,0
P58182,5281167,CC/C=C\CCO,0
Q9UGF7,5281167,CC/C=C\CCO,0
B2RN74,5281167,CC/C=C\CCO,0
Q8NGC9,5281167,CC/C=C\CCO,0
Q8NGC7,5281167,CC/C=C\CCO,0
Q8NG94,5281167,CC/C=C\CCO,0
Q8NGN5,5281167,CC/C=C\CCO,0
Q8NGN4,5281167,CC/C=C\CCO,0
Q9Y4A9,5281167,CC/C=C\CCO,0
O60403,5281167,CC/C=C\CCO,0
O60404,5281167,CC/C=C\CCO,0
Q8NGA5,5281167,CC/C=C\CCO,0
Q8NGN3,5281167,CC/C=C\CCO,0
Q8NH81,5281167,CC/C=C\CCO,0
Q8NGN6,5281167,CC/C=C\CCO,0
Q8NGA6,5281167,CC/C=C\CCO,0
Q8NGX5,5281167,CC/C=C\CCO,0
Q6IF99,5281167,CC/C=C\CCO,0
Q8NGE3,5281167,CC/C=C\CCO,0
Q8NGQ4,5281167,CC/C=C\CCO,0
Q8NGX6,5281167,CC/C=C\CCO,0
Q8NGN2,5281167,CC/C=C\CCO,0
P30954,5281167,CC/C=C\CCO,0
Q8NHC4,5281167,CC/C=C\CCO,0
Q5JRS4,5281167,CC/C=C\CCO,0
Q9H340,5281167,CC/C=C\CCO,0
Q8NGF3,5281167,CC/C=C\CCO,0
Q8NGJ6,5281167,CC/C=C\CCO,0
Q8NH64,5281167,CC/C=C\CCO,0
Q9Y5P1,5281167,CC/C=C\CCO,0
Q9Y5P0,5281167,CC/C=C\CCO,0
Q9H339,5281167,CC/C=C\CCO,0
Q9H255,5281167,CC/C=C\CCO,0
A6NGY5,5281167,CC/C=C\CCO,0
Q8TCB6,5281167,CC/C=C\CCO,0
Q8NGS5,5281167,CC/C=C\CCO,0
Q8NGS8,5281167,CC/C=C\CCO,0
Q8NGS7,5281167,CC/C=C\CCO,0
Q8NGT0,5281167,CC/C=C\CCO,0
Q8NGR1,5281167,CC/C=C\CCO,0
Q8NGS9,5281167,CC/C=C\CCO,0
Q8NGS6,5281167,CC/C=C\CCO,0
Q8NGZ2,5281167,CC/C=C\CCO,0
Q8NGJ7,5281167,CC/C=C\CCO,0
Q8NH61,5281167,CC/C=C\CCO,0
Q96R54,5281167,CC/C=C\CCO,0
Q8NGT2,5281167,CC/C=C\CCO,0
Q8NGV5,5281167,CC/C=C\CCO,0
Q8NGS4,5281167,CC/C=C\CCO,0
Q8NGZ3,5281167,CC/C=C\CCO,0
Q8NG92,5281167,CC/C=C\CCO,0
Q8NGV6,31244,COC1=CC=C(C=C1)C=O,0
A6NHG9,31244,COC1=CC=C(C=C1)C=O,0
A6NKK0,31244,COC1=CC=C(C=C1)C=O,0
Q8NGV7,31244,COC1=CC=C(C=C1)C=O,0
A6NDH6,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL0,31244,COC1=CC=C(C=C1)C=O,0
Q8NGP8,31244,COC1=CC=C(C=C1)C=O,0
Q13606,31244,COC1=CC=C(C=C1)C=O,0
Q8NH18,31244,COC1=CC=C(C=C1)C=O,0
Q8NHB8,31244,COC1=CC=C(C=C1)C=O,0
A6NET4,31244,COC1=CC=C(C=C1)C=O,0
A6NMS3,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL2,31244,COC1=CC=C(C=C1)C=O,0
Q8NGJ0,31244,COC1=CC=C(C=C1)C=O,0
Q8NGI9,31244,COC1=CC=C(C=C1)C=O,0
Q9NZP5,31244,COC1=CC=C(C=C1)C=O,0
Q8NH90,31244,COC1=CC=C(C=C1)C=O,0
Q8NGF9,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL7,31244,COC1=CC=C(C=C1)C=O,0
Q8NH05,31244,COC1=CC=C(C=C1)C=O,0
Q8NGB4,31244,COC1=CC=C(C=C1)C=O,0
Q8NH73,31244,COC1=CC=C(C=C1)C=O,0
Q8NGI8,31244,COC1=CC=C(C=C1)C=O,0
Q8NH49,31244,COC1=CC=C(C=C1)C=O,0
Q8NGF4,31244,COC1=CC=C(C=C1)C=O,0
Q8NGR4,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL4,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL3,31244,COC1=CC=C(C=C1)C=O,0
Q8NGK9,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL1,31244,COC1=CC=C(C=C1)C=O,0
O95221,31244,COC1=CC=C(C=C1)C=O,0
A6NL26,31244,COC1=CC=C(C=C1)C=O,0
Q8NGF7,31244,COC1=CC=C(C=C1)C=O,0
Q8N127,31244,COC1=CC=C(C=C1)C=O,0
Q8NGP9,31244,COC1=CC=C(C=C1)C=O,0
Q8NGC0,31244,COC1=CC=C(C=C1)C=O,0
Q96R09,31244,COC1=CC=C(C=C1)C=O,0
Q8NH48,31244,COC1=CC=C(C=C1)C=O,0
Q96R08,31244,COC1=CC=C(C=C1)C=O,0
O95222,31244,COC1=CC=C(C=C1)C=O,0
Q8NH69,31244,COC1=CC=C(C=C1)C=O,0
Q8WZ92,31244,COC1=CC=C(C=C1)C=O,0
Q96RB7,31244,COC1=CC=C(C=C1)C=O,0
Q6IEU7,31244,COC1=CC=C(C=C1)C=O,0
Q8NGP4,31244,COC1=CC=C(C=C1)C=O,0
Q8NGP6,31244,COC1=CC=C(C=C1)C=O,0
Q8NGP3,31244,COC1=CC=C(C=C1)C=O,0
Q8NGG2,31244,COC1=CC=C(C=C1)C=O,0
Q8NGG3,31244,COC1=CC=C(C=C1)C=O,0
Q9UGF6,31244,COC1=CC=C(C=C1)C=O,0
Q8IXE1,31244,COC1=CC=C(C=C1)C=O,0
Q8NH85,31244,COC1=CC=C(C=C1)C=O,0
Q8NG75,31244,COC1=CC=C(C=C1)C=O,0
Q8N0Y3,31244,COC1=CC=C(C=C1)C=O,0
Q8NGB6,31244,COC1=CC=C(C=C1)C=O,0
O43869,31244,COC1=CC=C(C=C1)C=O,0
Q6IF00,31244,COC1=CC=C(C=C1)C=O,0
Q8NH03,31244,COC1=CC=C(C=C1)C=O,0
Q8NH00,31244,COC1=CC=C(C=C1)C=O,0
Q96R27,31244,COC1=CC=C(C=C1)C=O,0
A3KFT3,31244,COC1=CC=C(C=C1)C=O,0
Q8NG81,31244,COC1=CC=C(C=C1)C=O,0
Q9NQN1,31244,COC1=CC=C(C=C1)C=O,0
Q8NG83,31244,COC1=CC=C(C=C1)C=O,0
Q8NG77,31244,COC1=CC=C(C=C1)C=O,0
Q8NH04,31244,COC1=CC=C(C=C1)C=O,0
Q8NH02,31244,COC1=CC=C(C=C1)C=O,0
Q8NG76,31244,COC1=CC=C(C=C1)C=O,0
Q8NH01,31244,COC1=CC=C(C=C1)C=O,0
Q8NGZ9,31244,COC1=CC=C(C=C1)C=O,0
Q6IEZ7,31244,COC1=CC=C(C=C1)C=O,0
Q8NHC8,31244,COC1=CC=C(C=C1)C=O,0
P0C7T2,31244,COC1=CC=C(C=C1)C=O,0
A6NH00,31244,COC1=CC=C(C=C1)C=O,0
Q5TZ20,31244,COC1=CC=C(C=C1)C=O,0
Q9GZK4,31244,COC1=CC=C(C=C1)C=O,0
O95918,31244,COC1=CC=C(C=C1)C=O,0
Q8NGZ4,31244,COC1=CC=C(C=C1)C=O,0
Q8NGZ5,31244,COC1=CC=C(C=C1)C=O,0
Q9H210,31244,COC1=CC=C(C=C1)C=O,0
Q9GZK6,31244,COC1=CC=C(C=C1)C=O,0
Q8NGH3,31244,COC1=CC=C(C=C1)C=O,0
Q13607,31244,COC1=CC=C(C=C1)C=O,0
O95006,31244,COC1=CC=C(C=C1)C=O,0
Q96R28,31244,COC1=CC=C(C=C1)C=O,0
Q8NGT1,31244,COC1=CC=C(C=C1)C=O,0
Q8NG85,31244,COC1=CC=C(C=C1)C=O,0
Q8NG80,31244,COC1=CC=C(C=C1)C=O,0
Q8NGY9,31244,COC1=CC=C(C=C1)C=O,0
Q8N349,31244,COC1=CC=C(C=C1)C=O,0
Q8NH16,31244,COC1=CC=C(C=C1)C=O,0
Q96R67,31244,COC1=CC=C(C=C1)C=O,0
Q8NGP0,31244,COC1=CC=C(C=C1)C=O,0
Q8NGM1,31244,COC1=CC=C(C=C1)C=O,0
Q8NGL9,31244,COC1=CC=C(C=C1)C=O,0
A6NMZ5,31244,COC1=CC=C(C=C1)C=O,0
A6NHA9,31244,COC1=CC=C(C=C1)C=O,0
Q6IEV9,31244,COC1=CC=C(C=C1)C=O,0
Q6IF82,31244,COC1=CC=C(C=C1)C=O,0
Q8NGF8,31244,COC1=CC=C(C=C1)C=O,0
Q15615,31244,COC1=CC=C(C=C1)C=O,0
Q8NH37,31244,COC1=CC=C(C=C1)C=O,0
Q8NGB2,31244,COC1=CC=C(C=C1)C=O,0
Q8NH72,31244,COC1=CC=C(C=C1)C=O,0
Q8NH70,31244,COC1=CC=C(C=C1)C=O,0
P58180,31244,COC1=CC=C(C=C1)C=O,0
Q8NGN0,31244,COC1=CC=C(C=C1)C=O,0
Q8NGA8,31244,COC1=CC=C(C=C1)C=O,0
O95013,31244,COC1=CC=C(C=C1)C=O,0
Q8NGD4,31244,COC1=CC=C(C=C1)C=O,0
Q8NGD2,31244,COC1=CC=C(C=C1)C=O,0
Q8NH42,31244,COC1=CC=C(C=C1)C=O,0
Q8NGD5,31244,COC1=CC=C(C=C1)C=O,0
Q8NH41,31244,COC1=CC=C(C=C1)C=O,0
Q8NGC6,31244,COC1=CC=C(C=C1)C=O,0
Q8NH43,31244,COC1=CC=C(C=C1)C=O,0
Q8NGD0,31244,COC1=CC=C(C=C1)C=O,0
Q8NGJ1,31244,COC1=CC=C(C=C1)C=O,0
Q8NGE8,31244,COC1=CC=C(C=C1)C=O,0
Q8NGI6,31244,COC1=CC=C(C=C1)C=O,0
Q8NGI4,31244,COC1=CC=C(C=C1)C=O,0
Q8NGC2,31244,COC1=CC=C(C=C1)C=O,0
Q6IEY1,31244,COC1=CC=C(C=C1)C=O,0
Q96R69,31244,COC1=CC=C(C=C1)C=O,0
Q8NH21,31244,COC1=CC=C(C=C1)C=O,0
Q8NGB9,31244,COC1=CC=C(C=C1)C=O,0
Q8NGB8,31244,COC1=CC=C(C=C1)C=O,0
Q96R30,31244,COC1=CC=C(C=C1)C=O,0
